cluster,gene_id,score,logfoldchange,pval,pval_adj,pct_expressed,gene_name_clean,is_significant,is_labeled
1,g18676_SLC8A3_2,5.1983647,2.7565267,2.010491042254012e-07,3.060205368365453e-06,0.38202247191011235,SLC8A3,True,True
1,g37880_TLE4,5.197191,2.3959315,2.023221645052281e-07,3.076388264852317e-06,0.1348314606741573,TLE4,True,True
1,g6059_OGG1,5.1365676,2.9900854,2.7980143687865065e-07,4.16379638103511e-06,0.20224719101123595,OGG1,True,True
1,g19831_SPINT2_1,5.134459,1.2985742,2.829569837559067e-07,4.2022122268430395e-06,0.11235955056179775,SPINT2,True,True
1,g38311_ZMIZ1_2,5.129683,1.9105052,2.9023075369907557e-07,4.3058728620658405e-06,0.16853932584269662,ZMIZ1,True,True
1,g39732_ASTE1_20,5.1156106,6.3519444,3.1272742717215103e-07,4.616272535236042e-06,0.4157303370786517,ASTE1,True,True
1,g13207_PITPNM3_2,5.109399,3.0320575,3.231854909461966e-07,4.751507448635256e-06,0.43820224719101125,PITPNM3,True,True
1,g36482_LONRF3,5.104275,1.6510758,3.320646942606275e-07,4.872276565037315e-06,0.12359550561797752,LONRF3,True,True
1,g27044_IAH1_1,5.097471,4.054781,3.4422104071073694e-07,5.035006925881013e-06,0.19101123595505617,IAH1,True,True
1,g24005_BCL9,5.0973015,2.1311855,3.445294000995127e-07,5.035006925881013e-06,0.24719101123595505,BCL9,True,True
1,g3879_igcm-1,5.096939,4.6450663,3.451896604327304e-07,5.039631516556736e-06,0.19101123595505617,igcm-1,True,True
1,g21994_DNAJA4,5.090599,1.126998,3.5693376739444796e-07,5.2059056342963365e-06,0.42696629213483145,DNAJA4,True,True
1,g35149_WDR20_1,5.087613,1.8990871,3.6259806683029203e-07,5.2780163491543404e-06,0.5168539325842697,WDR20,True,True
1,g19815_gzf1_1,5.081741,2.530376,3.7399140266360736e-07,5.4276890893496606e-06,0.10112359550561797,gzf1,True,True
1,g15721_RAB4B,5.0803413,2.3829472,3.767573314754861e-07,5.457024668742761e-06,0.12359550561797752,RAB4B,True,True
1,g5055_EIF3K,5.0472927,2.420462,4.4811436558454015e-07,6.414944537565304e-06,0.2247191011235955,EIF3K,True,True
1,g6274_CHORDC1_1,5.04728,1.9040041,4.4814457678174864e-07,6.414944537565304e-06,0.2247191011235955,CHORDC1,True,True
1,g8240_ANKDD1A_1,5.045856,2.1144433,4.514958781143166e-07,6.456611298926491e-06,0.3146067415730337,ANKDD1A,True,True
1,g9473_LIMK1_2,5.041326,2.840113,4.6231722742557235e-07,6.595341203793355e-06,0.47191011235955055,LIMK1,True,True
1,g21679_PTPN14,5.041231,1.4222088,4.625467838381476e-07,6.595341203793355e-06,0.12359550561797752,PTPN14,True,True
1,g9429_RGSL1_3,5.0382786,3.3918154,4.697376397994656e-07,6.691364746531163e-06,0.10112359550561797,RGSL1,True,True
1,g10755_EIF5,5.0376263,1.3661345,4.713401193668874e-07,6.707673271533821e-06,0.1348314606741573,EIF5,True,True
1,g16693_CAMSAP1_2,5.0317707,2.4417825,4.859704412320145e-07,6.895793540734626e-06,0.48314606741573035,CAMSAP1,True,True
1,g15057_HMCN1_15,5.010944,4.643863,5.41637150917815e-07,7.590169558463987e-06,0.24719101123595505,HMCN1,True,True
1,g11471_LAMA1,4.9976397,3.0036573,5.803632666170574e-07,8.071124062687692e-06,0.11235955056179775,LAMA1,True,True
1,g6330_ACSF3,4.9947166,3.4941878,5.892217617257255e-07,8.186552211730506e-06,0.1348314606741573,ACSF3,True,True
1,g16136_FOLR1_2,4.99338,1.7454958,5.933167580425198e-07,8.227849611530043e-06,0.19101123595505617,FOLR1,True,True
1,g12067_DOT1L,4.9823585,1.7597222,6.281400645543822e-07,8.677923719357337e-06,0.11235955056179775,DOT1L,True,True
1,g10309_SOX11,4.9818845,1.6880354,6.296806548670018e-07,8.691016044294267e-06,0.3595505617977528,SOX11,True,True
1,g13093_FYCO1_1,4.9693747,2.0344748,6.716923914162557e-07,9.23608543468994e-06,0.48314606741573035,FYCO1,True,True
1,g8882_EXOSC3,4.9430227,2.4351423,7.692058077962787e-07,1.0459201048866284e-05,0.19101123595505617,EXOSC3,True,True
1,g22237_CDK5RAP2,4.9394884,2.0580478,7.832771714672982e-07,1.063081183274783e-05,0.14606741573033707,CDK5RAP2,True,True
1,g15219_GFM1_1,4.937964,3.3275428,7.894250447022954e-07,1.0694447601891169e-05,0.3595505617977528,GFM1,True,True
1,g8079_DYRK1A,4.934456,1.233655,8.037455479229114e-07,1.0858343079681138e-05,0.21348314606741572,DYRK1A,True,True
1,g31447_LMBR1L_2,4.9198914,2.4053628,8.659221472615037e-07,1.1644666820696442e-05,0.10112359550561797,LMBR1L,True,True
1,g21_ARMC1_1,4.9151416,1.6956471,8.87182859775282e-07,1.1908723771598976e-05,0.29213483146067415,ARMC1,True,True
1,g10431_IPO13,4.9087167,2.2896643,9.167420314443884e-07,1.229424034484158e-05,0.5730337078651685,IPO13,True,True
1,g17828_IPO9_1,4.870519,6.1280236,1.1130545631435833e-06,1.4764845055709178e-05,0.29213483146067415,IPO9,True,True
1,g38200_ARHGEF25,4.868515,1.3094357,1.1243996949953085e-06,1.4901854185570736e-05,0.10112359550561797,ARHGEF25,True,True
1,g31883_OPN1LW,4.861381,5.813937,1.165695667362213e-06,1.542126993880444e-05,0.3595505617977528,OPN1LW,True,True
1,g28122_IRS1_2,4.856177,3.5351093,1.1967395693584254e-06,1.5803431178068287e-05,0.4943820224719101,IRS1,True,True
1,g23846_NFAT5,4.841501,1.4973478,1.2886183374993845e-06,1.6891241958137535e-05,0.47191011235955055,NFAT5,True,True
1,g603_CRB1_1,4.8413672,2.495954,1.2894869525962547e-06,1.6891241958137535e-05,0.3595505617977528,CRB1,True,True
1,g31967_BIRC2_164,4.840764,1.751778,1.2934086397889024e-06,1.692748557323726e-05,0.5617977528089888,BIRC2,True,True
1,g22668_HCN3_4,4.830921,3.1000123,1.3590268078906928e-06,1.769148752225735e-05,0.12359550561797752,HCN3,True,True
1,g28617_LRP5L_48,4.830921,3.6268222,1.3590268078906928e-06,1.769148752225735e-05,0.1797752808988764,LRP5L,True,True
1,g34467_SPTAN1_5,4.8262744,1.7707353,1.391109019021813e-06,1.8022145984738754e-05,0.16853932584269662,SPTAN1,True,True
1,g37083_B4GALT3_3,4.8256655,1.695825,1.3953652166458974e-06,1.8052306571575962e-05,0.3146067415730337,B4GALT3,True,True
1,g10438_TRAF7,4.8123546,2.4033184,1.491624977079782e-06,1.9212863720593536e-05,0.1797752808988764,TRAF7,True,True
1,g4830_OVCH1_1,4.8056445,2.9107082,1.5425360394485995e-06,1.9833766023015413e-05,0.39325842696629215,OVCH1,True,True
1,g4026_ZFC3H1,4.8015995,2.0645285,1.5740332439658002e-06,2.020330936081497e-05,0.23595505617977527,ZFC3H1,True,True
1,g8072_AREL1_2,4.7913866,2.0404446,1.6563274677846123e-06,2.120388473605838e-05,0.11235955056179775,AREL1,True,True
1,g34953_MICALL1,4.7856927,2.2459214,1.7039843296037851e-06,2.1756970647501987e-05,0.11235955056179775,MICALL1,True,True
1,g9942_STOX1_1,4.7790484,2.5285428,1.7612682954246827e-06,2.2449278847247824e-05,0.19101123595505617,STOX1,True,True
1,g1141_XYLT2,4.7721996,2.239317,1.8222478553934455e-06,2.3134264816082432e-05,0.5842696629213483,XYLT2,True,True
1,g41353_GAB1_2,4.745768,2.0245893,2.0771660218137823e-06,2.6127580092317368e-05,0.21348314606741572,GAB1,True,True
1,g15264_R3HCC1L,4.745651,2.0731032,2.0783707455070305e-06,2.6127580092317368e-05,0.6966292134831461,R3HCC1L,True,True
1,g4442_EFNA5_1,4.7422953,1.4607681,2.1131022370430963e-06,2.6541433239569588e-05,0.3146067415730337,EFNA5,True,True
1,g4730_AK6,4.736454,2.2130213,2.1749031392316506e-06,2.7294289567515013e-05,0.21348314606741572,AK6,True,True
1,g18674_SLC8A3_1,4.707948,3.5780387,2.5022241340711965e-06,3.1030119591552955e-05,0.19101123595505617,SLC8A3,True,True
1,g21796_TEAD4,4.7031016,1.5164847,2.562386487933238e-06,3.1722517854835645e-05,0.7415730337078652,TEAD4,True,True
1,g15794_SALL1,4.7006717,2.2642138,2.5930701852395997e-06,3.204824854573529e-05,0.12359550561797752,SALL1,True,True
1,g19984_RAB5A,4.6471252,0.9952888,3.3659265981443204e-06,4.021006689127909e-05,0.19101123595505617,RAB5A,True,True
1,g27636_HIPK1,4.6466517,1.6740098,3.3736565657825033e-06,4.026959115736151e-05,0.2808988764044944,HIPK1,True,True
1,g13735_CELSR1_1,4.6441364,2.6647768,3.4150179261996663e-06,4.073013243469057e-05,0.15730337078651685,CELSR1,True,True
1,g22266_RMND5A,4.643842,1.681029,3.4198904384241106e-06,4.0755084590585864e-05,0.29213483146067415,RMND5A,True,True
1,g6370_RAD50_2,4.6377754,2.4489183,3.5217925323249078e-06,4.1901327060729306e-05,0.34831460674157305,RAD50,True,True
1,g18367_ATP6V0B,4.633497,1.504677,3.595395374575544e-06,4.274234014641389e-05,0.1348314606741573,ATP6V0B,True,True
1,g13482_GRID2IP_1,4.619718,1.8884865,3.842619960574606e-06,4.546014800815381e-05,0.34831460674157305,GRID2IP,True,True
1,g6972_HMBOX1,4.6161156,3.1248903,3.909888272417359e-06,4.6181420062122195e-05,0.7640449438202247,HMBOX1,True,True
1,g14305_KRI1,4.610564,2.5110786,4.015772566065341e-06,4.7203844645858676e-05,0.5393258426966292,KRI1,True,True
1,g7074_CLEC16A,4.609288,2.5939193,4.04050247534438e-06,4.745647859262654e-05,0.38202247191011235,CLEC16A,True,True
1,g33180_SAMD3_32,4.5919094,2.3653781,4.392085419113614e-06,5.1257315345037694e-05,0.5168539325842697,SAMD3,True,True
1,g4960_LMBRD2,4.5905395,2.2931955,4.421020604977481e-06,5.155395388047727e-05,0.25842696629213485,LMBRD2,True,True
1,g6444_GLG1,4.582392,1.721362,4.596866665509068e-06,5.330765156885437e-05,0.11235955056179775,GLG1,True,True
1,g1298_GNAT2_1,4.5820904,3.1575599,4.603512432631963e-06,5.334251797432357e-05,0.6404494382022472,GNAT2,True,True
1,g28294_DGCR6_2,4.557366,3.0698338,5.1799113712368025e-06,5.945743216882463e-05,0.1348314606741573,DGCR6,True,True
1,g38203_B4GALT6_3,4.5532613,1.8336015,5.282057423461976e-06,6.058247082402632e-05,0.10112359550561797,B4GALT6,True,True
1,g30249_STOX1_4,4.5516768,2.6194837,5.3220001623640425e-06,6.092370026906571e-05,0.43820224719101125,STOX1,True,True
1,g28909_ATG2B,4.5497327,1.6550305,5.371414995354904e-06,6.141513338682697e-05,0.10112359550561797,ATG2B,True,True
1,g3710_HYAL1_2,4.5475554,2.651282,5.427265423205584e-06,6.200534417252335e-05,0.2808988764044944,HYAL1,True,True
1,g34184_TNIP2_2,4.5440817,2.6964855,5.517525875165584e-06,6.298745660294168e-05,0.20224719101123595,TNIP2,True,True
1,g1716_DOCK9_3,4.542635,2.1709733,5.5555422140037875e-06,6.337209165203698e-05,0.2247191011235955,DOCK9,True,True
1,g35853_VPS37A,4.4966297,1.7242415,6.903910350847598e-06,7.796418946280746e-05,0.1797752808988764,VPS37A,True,True
1,g38413_USP9X_2,4.4923725,2.5691047,7.0434043787942736e-06,7.923774689190598e-05,0.1348314606741573,USP9X,True,True
1,g27681_CLCN4,4.489359,2.0347726,7.143792443185415e-06,8.024039052276768e-05,0.10112359550561797,CLCN4,True,True
1,g30750_ME2_2,4.451618,2.7421615,8.522551689652514e-06,9.399816603982435e-05,0.5617977528089888,ME2,True,True
1,g22926_LAMP1_2,4.4491124,1.0700006,8.622588943978716e-06,9.49586091215928e-05,0.1348314606741573,LAMP1,True,True
1,g10318_PTPRZ1,4.4444957,2.0028608,8.809829322536766e-06,9.69478064637717e-05,0.34831460674157305,PTPRZ1,True,True
1,g22407_LENG8,4.4436836,1.475252,8.8431601600658e-06,9.724159161758778e-05,0.2247191011235955,LENG8,True,True
1,g22972_NEURL1B,4.440795,2.2027416,8.962721557107682e-06,9.827519902846171e-05,0.797752808988764,NEURL1B,True,True
1,g12397_EIF4A2,4.436554,1.1663342,9.141039236956467e-06,0.00010010764582438985,0.2808988764044944,EIF4A2,True,True
1,g18896_RNF10,4.431829,1.6936202,9.343719348797084e-06,0.00010198081773244054,0.10112359550561797,RNF10,True,True
1,g35380_KMT2A_1,4.4301486,2.4308174,9.41682647247363e-06,0.00010270226371541553,0.11235955056179775,KMT2A,True,True
1,g26615_RSBN1,4.421506,1.8156137,9.801541252484578e-06,0.00010642295679919923,0.1797752808988764,RSBN1,True,True
1,g44795_KCNMA1_4,4.4210725,3.9421968,9.82123205518156e-06,0.00010643623064158741,0.12359550561797752,KCNMA1,True,True
1,g2529_GDI2_1,4.413669,1.3062418,1.0163326688189532e-05,0.00010978190316542533,0.23595505617977527,GDI2,True,True
1,g30293_RASGRP1_2,4.4049163,1.6611598,1.0582484443086642e-05,0.00011397359071768111,0.43820224719101125,RASGRP1,True,True
1,g14935_DNAJC3,4.37759,2.2058642,1.199986519967031e-05,0.00012810926736836665,0.2247191011235955,DNAJC3,True,True
1,g22531_PRKAA1_1,4.3682365,1.8418703,1.2525385732326462e-05,0.00013333123025740108,0.4943820224719101,PRKAA1,True,True
1,g24356_SCAF8_1,4.3573475,1.6919242,1.3164807740763801e-05,0.00013973189852578986,0.2247191011235955,SCAF8,True,True
1,g4170_FGFR2,4.3561487,1.5301666,1.3237092107123561e-05,0.0001403974646209965,0.16853932584269662,FGFR2,True,True
1,g12045_STAT5B_6,4.350032,1.256623,1.3611785316788752e-05,0.0001438511529729557,0.12359550561797752,STAT5B,True,True
1,g30110_IL1RAPL2_12,4.322297,1.4642888,1.5441312551783127e-05,0.00016143991396864272,0.10112359550561797,IL1RAPL2,True,True
1,g29642_SRPK2,4.3069077,1.1497401,1.6555266165326483e-05,0.00017234878654215596,0.2696629213483146,SRPK2,True,True
1,g12992_PRPF8,4.298556,1.7045476,1.7191443889496613e-05,0.00017859120094418238,0.1797752808988764,PRPF8,True,True
1,g2142_EDEM3_1,4.2837443,2.2950451,1.837739584240532e-05,0.00018930138317496637,0.2808988764044944,EDEM3,True,True
1,g1042_FOXK2_1,4.2496705,1.491021,2.1408513134037054e-05,0.0002183757728035596,0.1348314606741573,FOXK2,True,True
1,g7353_STAT5B_1,4.224464,1.5968122,2.3951025000923557e-05,0.00024329461154784304,0.29213483146067415,STAT5B,True,True
1,g12665_MBD5,4.2140827,2.04783,2.5079514796723392e-05,0.0002531787382165093,0.8314606741573034,MBD5,True,True
1,g1877_GRK6_2,4.2129188,1.5095944,2.5209172263278544e-05,0.000254312489356598,0.5056179775280899,GRK6,True,True
1,g14996_FZD7_1,4.1936693,2.2932768,2.74477971920382e-05,0.00027425345006196043,0.7528089887640449,FZD7,True,True
1,g5706_AMN1,4.1921997,2.2052765,2.7626282934161637e-05,0.0002754735069720689,0.20224719101123595,AMN1,True,True
1,g34821_OGFOD2_1,4.191294,2.1686506,2.7736752836255707e-05,0.0002761992683925517,0.14606741573033707,OGFOD2,True,True
1,g27236_LRRC49,4.1851335,1.5992314,2.84998536070207e-05,0.00028226409065656044,0.42696629213483145,LRRC49,True,True
1,g24350_CCDC66_1,4.1759334,1.9938827,2.9676667309476365e-05,0.0002915553548406867,0.15730337078651685,CCDC66,True,True
1,g7884_SIX3,4.174508,3.105825,2.986307191375568e-05,0.0002931901594854861,0.15730337078651685,SIX3,True,True
1,g16326_LETMD1,4.1726093,3.012402,3.011311061113528e-05,0.00029510242530587,0.10112359550561797,LETMD1,True,True
1,g6474_NDRG3,4.1523366,1.5674062,3.290974851711446e-05,0.0003198879932121113,0.14606741573033707,NDRG3,True,True
1,g5963_PRPF4B,4.1514153,1.4098989,3.304253081960267e-05,0.0003209658162715281,0.16853932584269662,PRPF4B,True,True
1,g1705_TUBGCP5,4.1476507,2.7420964,3.3590437825254847e-05,0.00032521046079431014,0.10112359550561797,TUBGCP5,True,True
1,g43466_ARHGAP6,4.145421,2.0733235,3.391901726566743e-05,0.00032795841364126197,0.14606741573033707,ARHGAP6,True,True
1,g24812_ABHD12B_2,4.142926,1.864012,3.429024755196292e-05,0.0003311109674681637,0.4606741573033708,ABHD12B,True,True
1,g22896_PDE6B_3,4.1376595,2.2037523,3.508667513589342e-05,0.0003375857922146801,0.6629213483146067,PDE6B,True,True
1,g14728_LPGAT1,4.1329713,2.5792184,3.5810368684994194e-05,0.00034307737528408165,0.1348314606741573,LPGAT1,True,True
1,g18033_DOPEY1,4.1323414,1.6301229,3.590863825712437e-05,0.0003437941342736309,0.16853932584269662,DOPEY1,True,True
1,g7451_HK2_1,4.1311646,1.180574,3.6093001925340666e-05,0.00034488345646782495,0.7303370786516854,HK2,True,True
1,g29580_FDX1L,4.127207,2.6039982,3.671965267790389e-05,0.0003504144980160906,0.16853932584269662,FDX1L,True,True
1,g30140_HSPD1,4.1098676,1.0628988,3.958863753391004e-05,0.00037534944952914186,0.12359550561797752,HSPD1,True,True
1,g2129_CIR1,4.0999274,1.4824834,4.132796556713234e-05,0.0003900742558165008,0.11235955056179775,CIR1,True,True
1,g14980_FNDC3A_1,4.093661,1.5801244,4.2461489830888076e-05,0.00040000033286706775,0.12359550561797752,FNDC3A,True,True
1,g1713_DOCK9_2,4.089388,1.97289,4.3251344909234904e-05,0.0004069179805388737,0.2696629213483146,DOCK9,True,True
1,g33237_USP8,4.08384,1.6395298,4.4297553535097695e-05,0.000415427728546041,0.10112359550561797,USP8,True,True
1,g14144_ATP2A2_2,4.0679874,1.8068895,4.742096099660345e-05,0.0004407713673355824,0.10112359550561797,ATP2A2,True,True
1,g32771_SUSD1_3,4.061574,2.457911,4.8742987542286554e-05,0.0004510572672947199,0.14606741573033707,SUSD1,True,True
1,g35610_SHOC2,4.0478177,1.8115937,5.169742461984327e-05,0.0004753957654188599,0.7191011235955056,SHOC2,True,True
1,g29347_CDK14,4.043113,1.5633719,5.2746147741591536e-05,0.00048412838672276065,0.10112359550561797,CDK14,True,True
1,g5371_MOV10_5,4.039667,1.9943804,5.352710701567197e-05,0.0004903752091473248,0.7752808988764045,MOV10,True,True
1,g16115_ATG9A,4.0394053,2.0701149,5.358691121356232e-05,0.0004905661180467563,0.5280898876404494,ATG9A,True,True
1,g31386_BSDC1,4.039283,1.0584651,5.361488068705851e-05,0.0004905661180467563,0.11235955056179775,BSDC1,True,True
1,g10663_YIPF4,4.0358734,1.3120294,5.4399490816776265e-05,0.0004959967749562348,0.6853932584269663,YIPF4,True,True
1,g40904_TRPM2_7,4.035499,2.7342594,5.448634397203507e-05,0.0004960402570970903,0.24719101123595505,TRPM2,True,True
1,g28716_OXR1,4.035364,1.5641594,5.451772780620906e-05,0.0004960402570970903,0.550561797752809,OXR1,True,True
1,g34725_GLIPR1L1_7,3.9966419,2.1452792,6.424739956277132e-05,0.000576339279553918,0.11235955056179775,GLIPR1L1,True,True
1,g21267_FGFR1OP,3.9902313,4.8338976,6.600886807808428e-05,0.0005896592277919777,0.33707865168539325,FGFR1OP,True,True
1,g28803_ZCRB1_2,3.9876244,2.112038,6.67381810171129e-05,0.0005954036867613152,0.5955056179775281,ZCRB1,True,True
1,g1675_PLXNB1_1,3.9785237,1.4605842,6.934451881552359e-05,0.0006149134644875649,0.1348314606741573,PLXNB1,True,True
1,g13097_PRKAR1A,3.9775796,1.0103503,6.962030596101062e-05,0.0006166129575688784,0.5168539325842697,PRKAR1A,True,True
1,g17413_SH3BP5L_2,3.9720488,2.100111,7.12571013657662e-05,0.0006294554344619273,0.14606741573033707,SH3BP5L,True,True
1,g14953_EHMT2_1,3.966483,2.560725,7.294094035954093e-05,0.0006409881917207141,0.25842696629213485,EHMT2,True,True
1,g5974_FXR1,3.9648764,1.8307099,7.343396856967204e-05,0.0006441622449397085,0.33707865168539325,FXR1,True,True
1,g30553_LPCAT3,3.960742,1.7049106,7.471725514921897e-05,0.0006546356999266298,0.16853932584269662,LPCAT3,True,True
1,g20834_B3GNT5,3.960414,1.7882617,7.481994966519592e-05,0.0006547527296671294,0.4157303370786517,B3GNT5,True,True
1,g13612_PKD1L1_1,3.9581118,1.7639647,7.554463270714753e-05,0.0006591817967921258,0.2808988764044944,PKD1L1,True,True
1,g15562_BAG3,3.9424348,1.0594964,8.065856205072752e-05,0.0006954665897291553,0.42696629213483145,BAG3,True,True
1,g17889_TNK2,3.9397743,1.7224933,8.155834291443814e-05,0.0007028113994355287,0.25842696629213485,TNK2,True,True
1,g38365_KDM5A,3.9375591,2.1246417,8.231466359729525e-05,0.0007089120675729458,0.1348314606741573,KDM5A,True,True
1,g35802_GBA3_2,3.93559,1.8454115,8.299254375690058e-05,0.0007139112126693948,0.2696629213483146,GBA3,True,True
1,g4229_RAB33B,3.9335678,1.6628159,8.36942659481662e-05,0.0007184579772502376,0.14606741573033707,RAB33B,True,True
1,g29432_UNC13D_2,3.9314876,3.081144,8.442189398339585e-05,0.0007232356060833527,0.34831460674157305,UNC13D,True,True
1,g1645_RBM19,3.9312031,1.5952175,8.452179556663233e-05,0.0007234667422778977,0.16853932584269662,RBM19,True,True
1,g34572_CAPS2,3.9286873,2.4262831,8.541080382806067e-05,0.000729150589698144,0.24719101123595505,CAPS2,True,True
1,g26687_RHOBTB1,3.927973,1.5029739,8.566479384445062e-05,0.0007308932177950857,0.10112359550561797,RHOBTB1,True,True
1,g8004_ALKBH1,3.9243653,2.3072057,8.695873896804432e-05,0.00074063985810203,0.15730337078651685,ALKBH1,True,True
1,g17259_HTR2C,3.921366,4.335947,8.80484249944747e-05,0.0007490503851242079,0.2808988764044944,HTR2C,True,True
1,g39372_MARCH5,3.9184153,1.616771,8.913304471745609e-05,0.0007560834314053654,0.11235955056179775,MARCH5,True,True
1,g44414_KLHL5_6,3.9180303,2.0429633,8.927550646083058e-05,0.0007568538887812924,0.11235955056179775,KLHL5,True,True
1,g6607_ZFYVE9,3.9082606,1.5627292,9.296297970988448e-05,0.0007844855248056918,0.2247191011235955,ZFYVE9,True,True
1,g17871_HIVEP1_1,3.9069555,1.474467,9.346638579662283e-05,0.000788279794595453,0.2808988764044944,HIVEP1,True,True
1,g27438_ISCA2,3.8999429,2.4428167,9.621538236211964e-05,0.0008068221250937926,0.11235955056179775,ISCA2,True,True
1,g6136_PCBP3,3.8989596,1.8695865,9.660684779542755e-05,0.0008091789571345011,0.3707865168539326,PCBP3,True,True
1,g18023_ANKLE1,3.892119,2.2497504,9.937251247921805e-05,0.000829044048914496,0.5617977528089888,ANKLE1,True,True
1,g1315_FRMPD1,3.8583364,1.3600047,0.00011416146721166685,0.0009390453346737445,0.10112359550561797,FRMPD1,True,True
1,g15785_CKAP5,3.852902,2.4906945,0.00011672613840566449,0.0009579908940370829,0.11235955056179775,CKAP5,True,True
1,g29289_WDR7,3.8482747,2.824665,0.00011895261020657049,0.0009746268085007883,0.11235955056179775,WDR7,True,True
1,g1707_ACOT4_1,3.8457787,2.1676157,0.00012017013162770594,0.0009835029533215597,0.3146067415730337,ACOT4,True,True
1,g31563_STK31_3,3.8411713,4.1914306,0.00012244859730398518,0.0009999172920790054,0.19101123595505617,STK31,True,True
1,g20615_WNK2,3.8382416,1.109092,0.0001239185131421997,0.0010102322389534835,0.4157303370786517,WNK2,True,True
1,g38427_CCNL1_2,3.8332593,1.2965991,0.00012645649850136348,0.0010292056385524631,0.14606741573033707,CCNL1,True,True
1,g19240_KLF15_1,3.825689,1.4188861,0.00013040683758360253,0.0010590046677564798,0.14606741573033707,KLF15,True,True
1,g4508_CPSF3L,3.8153465,3.0285432,0.00013599202601138525,0.0011025282728290293,0.2247191011235955,CPSF3L,True,True
1,g8482_DISP1,3.7999399,1.7999567,0.00014473124622731162,0.0011633122429955596,0.19101123595505617,DISP1,True,True
1,g1840_LRP5L_21,3.7994897,1.772375,0.00014499429304207925,0.0011645623821429027,0.24719101123595505,LRP5L,True,True
1,g12962_URB1,3.7801313,2.2734346,0.00015674568969054807,0.0012500426112535656,0.2247191011235955,URB1,True,True
1,g6025_DDX56,3.7786603,2.8265371,0.00015767433495712376,0.0012567647644380208,0.20224719101123595,DDX56,True,True
1,g23029_ARHGAP32,3.7602787,1.7449486,0.00016972418970028793,0.0013425888681202485,0.2696629213483146,ARHGAP32,True,True
1,g21292_FAM47E,3.7368863,1.3790325,0.00018631322586008095,0.0014526485450303546,0.1797752808988764,FAM47E,True,True
1,g34955_PES1,3.7344396,2.1276476,0.00018813365396292916,0.0014652832623743971,0.1348314606741573,PES1,True,True
1,g1826_ERC1,3.7280636,1.8423127,0.0001929567119190023,0.0014988656509320275,0.11235955056179775,ERC1,True,True
1,g22440_LRP12_2,3.727648,1.024935,0.0001932749719521504,0.0015005426583022353,0.898876404494382,LRP12,True,True
1,g10392_MS4A4A_5,3.7220635,1.3194212,0.00019760121950428275,0.0015333185153487436,0.3707865168539326,MS4A4A,True,True
1,g11549_CHN1,3.7191765,1.8941569,0.00019987323782650308,0.0015476713787960286,0.2696629213483146,CHN1,True,True
1,g13793_IMPDH2_2,3.7185533,1.8194464,0.0002003669451053176,0.0015503433038309583,0.10112359550561797,IMPDH2,True,True
1,g22268_SAV1,3.7135577,1.5910683,0.00020436590577684936,0.0015774594243691722,0.20224719101123595,SAV1,True,True
1,g31673_CHEK2,3.7083528,2.53052,0.00020861196001944083,0.0016068492432816414,0.10112359550561797,CHEK2,True,True
1,g19381_FOXO3_2,3.7081628,0.99721706,0.00020876846935274617,0.001607210201561215,0.48314606741573035,FOXO3,True,True
1,g17824_TJAP1_1,3.6987197,2.2189019,0.0002166896218462195,0.0016629510350899925,0.6292134831460674,TJAP1,True,True
1,g32401_PPP1R3B_3,3.6966484,0.96790713,0.00021846451027656677,0.0016756948150883915,0.19101123595505617,PPP1R3B,True,True
1,g30400_BCO1,3.6918883,2.6250136,0.00022259515367815366,0.0017055931848480796,0.10112359550561797,BCO1,True,True
1,g7094_WDR45B_1,3.6913779,2.5921104,0.00022304245011499818,0.001708127603858748,0.25842696629213485,WDR45B,True,True
1,g31049_TDRD5_1,3.6668546,4.293311,0.00024555227219908023,0.0018467445899918514,0.3258426966292135,TDRD5,True,True
1,g13467_TAX1BP1,3.6053178,0.91554546,0.00031177105565272626,0.0022792718871609287,0.14606741573033707,TAX1BP1,True,True
1,g13663_SAMD3_12,3.5957983,1.9483104,0.00032339833111201554,0.0023520262286719235,0.3707865168539326,SAMD3,True,True
1,g16431_STK31_2,3.5902386,3.0890064,0.00033037536725672904,0.002397347590717393,0.1348314606741573,STK31,True,True
1,g27780_PTGER4_2,3.584609,2.9430263,0.0003375833984018488,0.002443037838549758,0.2247191011235955,PTGER4,True,True
1,g17281_MAPK6,3.5845947,0.94384503,0.00033760207304700925,0.002443037838549758,0.5280898876404494,MAPK6,True,True
1,g9330_NAA60,3.5830598,2.3448677,0.00033959298886578163,0.0024557247315217696,0.1797752808988764,NAA60,True,True
1,g28798_BCL2_3,3.580144,1.1582881,0.00034340509621992013,0.0024759625678266546,0.19101123595505617,BCL2,True,True
1,g1686_PNRC1,3.5733802,0.73086584,0.00035240243098162287,0.0025271598988887613,0.30337078651685395,PNRC1,True,True
1,g25131_BLOC1S2,3.5726378,3.6017969,0.00035340332368400643,0.0025330982486846776,0.24719101123595505,BLOC1S2,True,True
1,g1158_CDKAL1,3.542935,1.1371142,0.00039570027836456455,0.002803371039278776,0.4044943820224719,CDKAL1,True,True
1,g31732_WDFY3,3.539211,1.0232204,0.0004013248925226168,0.0028418455432833415,0.3146067415730337,WDFY3,True,True
1,g18530_SERINC3_1,3.5274775,0.71956253,0.0004195395492792608,0.002955122880026624,0.11235955056179775,SERINC3,True,True
